x1,y1,x2,y2,class,true_class_name,image,image_path,class_id
26,46,266,213,190,Volkswagen Golf Hatchback 2012,00196.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00196.jpg,51
47,102,492,371,110,Ford Edge SUV 2012,00197.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00197.jpg,64
91,121,574,357,6,Acura Integra Type R 2001,00198.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00198.jpg,123
151,298,1285,835,191,Volkswagen Golf Hatchback 1991,00199.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00199.jpg,37
30,55,301,187,16,Audi V8 Sedan 1994,00200.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00200.jpg,124
21,1,386,200,12,Audi RS 4 Convertible 2008,00201.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00201.jpg,125
233,217,1228,807,90,Dodge Dakota Crew Cab 2010,00202.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00202.jpg,48
30,167,945,545,188,Toyota Corolla Sedan 2012,00203.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00203.jpg,62
11,61,284,151,128,Honda Accord Coupe 2012,00204.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00204.jpg,126
29,70,612,356,23,Audi S4 Sedan 2012,00205.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00205.jpg,127
117,222,558,434,11,Aston Martin Virage Coupe 2012,00206.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00206.jpg,128
31,119,438,258,93,Dodge Challenger SRT8 2011,00207.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00207.jpg,117
26,151,360,256,8,Aston Martin V8 Vantage Convertible 2012,00208.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00208.jpg,54
58,136,973,636,63,Chevrolet Sonic Sedan 2012,00209.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00209.jpg,129
8,80,639,366,173,Porsche Panamera Sedan 2012,00210.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00210.jpg,41
11,47,598,365,176,Rolls-Royce Ghost Sedan 2012,00211.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00211.jpg,106
8,20,254,155,72,Chevrolet Monte Carlo Coupe 2007,00212.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00212.jpg,130
37,62,261,191,195,Volvo XC90 SUV 2007,00213.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00213.jpg,131
70,78,915,640,114,Ford F-150 Regular Cab 2007,00214.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00214.jpg,50
38,50,221,138,72,Chevrolet Monte Carlo Coupe 2007,00215.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00215.jpg,130
21,45,133,88,119,GMC Savana Van 2012,00216.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00216.jpg,38
45,39,594,444,18,Audi 100 Wagon 1994,00217.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00217.jpg,66
39,94,337,245,77,Chrysler Sebring Convertible 2010,00218.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00218.jpg,122
89,1,597,316,18,Audi 100 Wagon 1994,00219.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00219.jpg,66
16,103,462,347,107,Ford Mustang Convertible 2007,00220.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00220.jpg,132
29,21,477,299,10,Aston Martin Virage Convertible 2012,00221.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00221.jpg,133
89,58,545,338,196,smart fortwo Convertible 2012,00222.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00222.jpg,134
42,115,299,288,99,FIAT 500 Abarth 2012,00223.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00223.jpg,135
19,10,177,134,88,Dodge Sprinter Cargo Van 2009,00224.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00224.jpg,81
20,50,463,313,121,GMC Acadia SUV 2012,00225.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00225.jpg,82
46,15,202,156,111,Ford Ranger SuperCab 2011,00226.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00226.jpg,56
36,63,613,397,61,Chevrolet Impala Sedan 2007,00227.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00227.jpg,77
237,156,896,365,141,Infiniti G Coupe IPL 2012,00228.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00228.jpg,136
5,46,255,138,136,Hyundai Accent Sedan 2012,00229.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00229.jpg,90
223,542,3692,2478,183,Suzuki SX4 Hatchback 2012,00230.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00230.jpg,118
73,109,606,374,106,Ford F-450 Super Duty Crew Cab 2012,00231.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00231.jpg,4
15,110,544,381,84,Dodge Caliber Wagon 2007,00232.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00232.jpg,137
276,124,1495,951,194,Volvo 240 Sedan 1993,00233.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00233.jpg,23
99,364,1211,954,132,Hyundai Tucson SUV 2012,00234.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00234.jpg,138
59,63,549,404,111,Ford Ranger SuperCab 2011,00235.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00235.jpg,56
19,138,571,424,7,Acura ZDX Hatchback 2012,00236.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00236.jpg,139
11,10,396,265,65,Chevrolet Avalanche Crew Cab 2012,00237.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00237.jpg,47
163,91,527,346,26,BMW ActiveHybrid 5 Sedan 2012,00238.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00238.jpg,140
4,19,255,172,16,Audi V8 Sedan 1994,00239.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00239.jpg,124
45,60,251,171,138,Hyundai Sonata Sedan 2012,00240.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00240.jpg,71
32,59,1011,709,170,Nissan Juke Hatchback 2012,00241.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00241.jpg,22
10,53,273,167,102,Ferrari California Convertible 2012,00242.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00242.jpg,141
270,228,727,416,168,Nissan Leaf Hatchback 2012,00243.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00243.jpg,142
21,93,479,331,7,Acura ZDX Hatchback 2012,00244.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00244.jpg,139
22,59,536,238,61,Chevrolet Impala Sedan 2007,00245.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00245.jpg,77
1,317,1280,945,167,Mitsubishi Lancer Sedan 2012,00246.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00246.jpg,8
47,125,850,468,137,Hyundai Genesis Sedan 2012,00247.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00247.jpg,83
52,167,508,387,177,Rolls-Royce Phantom Sedan 2012,00248.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00248.jpg,40
6,155,631,450,153,Lamborghini Diablo Coupe 2001,00249.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00249.jpg,143
11,35,246,186,190,Volkswagen Golf Hatchback 2012,00250.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00250.jpg,51
576,466,2994,1953,167,Mitsubishi Lancer Sedan 2012,00251.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00251.jpg,8
37,50,253,158,105,Fisker Karma Sedan 2012,00252.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00252.jpg,34
51,105,579,335,50,Buick Enclave SUV 2012,00253.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00253.jpg,113
21,11,296,141,131,Hyundai Santa Fe SUV 2012,00254.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00254.jpg,80
29,78,734,396,6,Acura Integra Type R 2001,00255.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00255.jpg,123
85,215,776,511,21,Audi S5 Convertible 2012,00256.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00256.jpg,144
23,146,617,329,31,BMW 6 Series Convertible 2007,00257.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00257.jpg,145
34,86,227,166,51,Cadillac CTS-V Sedan 2012,00258.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00258.jpg,74
75,254,2514,1929,187,Toyota Camry Sedan 2012,00259.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00259.jpg,53
28,164,698,417,134,Hyundai Sonata Hybrid Sedan 2012,00260.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00260.jpg,3
32,79,378,221,16,Audi V8 Sedan 1994,00261.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00261.jpg,124
158,132,501,293,103,Ferrari 458 Italia Convertible 2012,00262.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00262.jpg,146
177,299,730,673,40,Bentley Arnage Sedan 2009,00263.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00263.jpg,95
42,72,472,299,69,Chevrolet Silverado 2500HD Regular Cab 2012,00264.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00264.jpg,147
15,74,387,195,55,Chevrolet Corvette Convertible 2012,00265.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00265.jpg,148
22,300,786,552,17,Audi 100 Sedan 1994,00266.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00266.jpg,55
25,133,620,374,46,Bugatti Veyron 16.4 Coupe 2009,00267.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00267.jpg,149
49,53,596,398,74,Chevrolet Silverado 1500 Extended Cab 2012,00268.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00268.jpg,78
29,192,605,391,185,Tesla Model S Sedan 2012,00269.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00269.jpg,150
15,70,357,186,122,GMC Canyon Extended Cab 2012,00270.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00270.jpg,57
11,23,141,80,174,Ram C/V Cargo Van Minivan 2012,00271.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00271.jpg,103
8,1,590,327,100,FIAT 500 Convertible 2012,00272.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00272.jpg,151
37,65,458,321,69,Chevrolet Silverado 2500HD Regular Cab 2012,00273.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00273.jpg,147
31,69,435,310,20,Audi S6 Sedan 2011,00274.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00274.jpg,69
165,183,495,358,130,Hyundai Veloster Hatchback 2012,00275.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00275.jpg,152
75,93,529,360,132,Hyundai Tucson SUV 2012,00276.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00276.jpg,138
72,193,926,613,173,Porsche Panamera Sedan 2012,00277.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00277.jpg,41
1,38,251,135,156,Lincoln Town Car Sedan 2011,00278.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00278.jpg,153
16,31,553,297,47,Buick Regal GS 2012,00279.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00279.jpg,100
3,33,261,176,107,Ford Mustang Convertible 2007,00280.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00280.jpg,132
214,240,387,342,151,Lamborghini Aventador Coupe 2012,00281.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00281.jpg,154
20,97,460,356,61,Chevrolet Impala Sedan 2007,00282.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00282.jpg,77
112,190,664,342,105,Fisker Karma Sedan 2012,00283.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00283.jpg,34
49,101,942,619,94,Dodge Durango SUV 2012,00284.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00284.jpg,61
7,20,634,298,194,Volvo 240 Sedan 1993,00285.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00285.jpg,23
116,143,769,713,195,Volvo XC90 SUV 2007,00286.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00286.jpg,131
56,299,1266,721,91,Dodge Dakota Club Cab 2007,00287.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00287.jpg,2
60,46,258,138,189,Toyota 4Runner SUV 2012,00288.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00288.jpg,120
205,197,741,425,15,Audi R8 Coupe 2012,00289.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00289.jpg,44
68,30,620,506,140,Hyundai Azera Sedan 2012,00290.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00290.jpg,98
27,147,573,471,142,Infiniti QX56 SUV 2011,00291.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00291.jpg,35
133,73,806,251,10,Aston Martin Virage Convertible 2012,00292.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00292.jpg,133
24,27,936,380,104,Ferrari 458 Italia Coupe 2012,00293.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00293.jpg,31
11,141,629,386,48,Buick Rainier SUV 2007,00294.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00294.jpg,121
150,114,524,433,50,Buick Enclave SUV 2012,00295.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00295.jpg,113
18,115,618,456,120,GMC Yukon Hybrid SUV 2012,00296.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00296.jpg,21
56,157,639,455,87,Dodge Ram Pickup 3500 Quad Cab 2009,00297.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00297.jpg,155
49,67,362,245,177,Rolls-Royce Phantom Sedan 2012,00298.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00298.jpg,40
24,66,982,711,147,Jeep Liberty SUV 2012,00299.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00299.jpg,85
41,103,994,692,169,Nissan NV Passenger Van 2012,00300.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00300.jpg,156
52,36,247,189,121,GMC Acadia SUV 2012,00301.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00301.jpg,82
1,37,296,171,19,Audi TT Hatchback 2011,00302.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00302.jpg,110
6,47,297,193,31,BMW 6 Series Convertible 2007,00303.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00303.jpg,145
14,29,235,168,156,Lincoln Town Car Sedan 2011,00304.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00304.jpg,153
37,21,169,122,143,Isuzu Ascender SUV 2008,00305.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00305.jpg,91
37,125,582,456,83,Dodge Caliber Wagon 2012,00306.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00306.jpg,84
171,63,1187,894,58,Chevrolet Traverse SUV 2012,00307.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00307.jpg,9
16,136,775,418,6,Acura Integra Type R 2001,00308.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00308.jpg,123
50,122,589,338,127,Honda Odyssey Minivan 2007,00309.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00309.jpg,157
36,43,407,319,131,Hyundai Santa Fe SUV 2012,00310.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00310.jpg,80
1,69,280,228,15,Audi R8 Coupe 2012,00311.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00311.jpg,44
53,79,627,464,73,Chevrolet Malibu Sedan 2007,00312.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00312.jpg,16
13,44,477,289,24,Audi S4 Sedan 2007,00313.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00313.jpg,105
33,71,615,435,87,Dodge Ram Pickup 3500 Quad Cab 2009,00314.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00314.jpg,155
555,278,1543,1207,170,Nissan Juke Hatchback 2012,00315.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00315.jpg,22
10,29,276,164,123,Geo Metro Convertible 1993,00316.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00316.jpg,5
2,48,300,202,158,Maybach Landaulet Convertible 2012,00317.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00317.jpg,158
73,159,445,376,11,Aston Martin Virage Coupe 2012,00318.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00318.jpg,128
38,8,564,402,47,Buick Regal GS 2012,00319.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00319.jpg,100
42,17,440,282,7,Acura ZDX Hatchback 2012,00320.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00320.jpg,139
42,63,593,397,94,Dodge Durango SUV 2012,00321.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00321.jpg,61
9,304,1009,677,75,Chevrolet Silverado 1500 Regular Cab 2012,00322.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00322.jpg,159
161,263,632,415,182,Suzuki Kizashi Sedan 2012,00323.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00323.jpg,160
15,26,199,123,186,Toyota Sequoia SUV 2012,00324.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00324.jpg,11
12,21,285,142,128,Honda Accord Coupe 2012,00325.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00325.jpg,126
29,28,432,249,193,Volvo C30 Hatchback 2012,00326.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00326.jpg,14
2,6,546,298,180,Spyker C8 Coupe 2009,00327.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00327.jpg,26
41,49,244,176,62,Chevrolet Tahoe Hybrid SUV 2012,00328.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00328.jpg,161
10,105,660,475,114,Ford F-150 Regular Cab 2007,00329.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00329.jpg,50
168,92,333,305,166,Mercedes-Benz Sprinter Van 2012,00330.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00330.jpg,162
26,81,596,391,181,Suzuki Aerio Sedan 2007,00331.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00331.jpg,163
76,247,396,396,101,Ferrari FF Coupe 2012,00332.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00332.jpg,52
30,110,472,316,103,Ferrari 458 Italia Convertible 2012,00333.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00333.jpg,146
179,300,1403,894,22,Audi S5 Coupe 2012,00334.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00334.jpg,164
23,31,236,176,125,HUMMER H2 SUT Crew Cab 2009,00335.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00335.jpg,115
309,598,1767,995,112,Ford GT Coupe 2006,00336.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00336.jpg,73
45,55,530,308,38,BMW Z4 Convertible 2012,00337.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00337.jpg,32
14,129,441,360,106,Ford F-450 Super Duty Crew Cab 2012,00338.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00338.jpg,4
39,5,234,174,56,Chevrolet Corvette ZR1 2012,00339.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00339.jpg,94
139,152,488,305,9,Aston Martin V8 Vantage Coupe 2012,00340.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00340.jpg,165
62,116,974,610,67,Chevrolet Malibu Hybrid Sedan 2010,00341.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00341.jpg,166
152,195,502,436,169,Nissan NV Passenger Van 2012,00342.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00342.jpg,156
63,36,760,504,147,Jeep Liberty SUV 2012,00343.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00343.jpg,85
36,59,770,397,145,Jeep Patriot SUV 2012,00344.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00344.jpg,68
26,13,234,194,113,Ford F-150 Regular Cab 2012,00345.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00345.jpg,167
112,21,2859,1928,63,Chevrolet Sonic Sedan 2012,00346.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00346.jpg,129
100,190,907,691,145,Jeep Patriot SUV 2012,00347.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00347.jpg,68
14,59,522,266,55,Chevrolet Corvette Convertible 2012,00348.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00348.jpg,148
42,82,956,685,89,Dodge Journey SUV 2012,00349.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00349.jpg,6
17,52,247,158,86,Dodge Ram Pickup 3500 Crew Cab 2010,00350.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00350.jpg,25
13,108,454,305,42,Bentley Continental GT Coupe 2012,00351.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00351.jpg,42
107,40,433,240,143,Isuzu Ascender SUV 2008,00352.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00352.jpg,91
3,60,499,289,117,Ford Fiesta Sedan 2012,00353.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00353.jpg,168
44,212,984,596,57,Chevrolet Corvette Ron Fellows Edition Z06 2007,00354.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00354.jpg,18
28,93,1011,675,170,Nissan Juke Hatchback 2012,00355.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00355.jpg,22
187,313,1381,1087,115,Ford Focus Sedan 2007,00356.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00356.jpg,169
31,47,415,255,39,Bentley Continental Supersports Conv. Convertible 2012,00357.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00357.jpg,170
53,116,562,353,29,BMW 3 Series Sedan 2012,00358.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00358.jpg,59
27,71,630,422,58,Chevrolet Traverse SUV 2012,00359.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00359.jpg,9
12,23,245,176,70,Chevrolet Silverado 1500 Classic Extended Cab 2007,00360.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00360.jpg,171
17,64,941,620,119,GMC Savana Van 2012,00361.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00361.jpg,38
108,121,539,357,50,Buick Enclave SUV 2012,00362.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00362.jpg,113
14,60,402,300,128,Honda Accord Coupe 2012,00363.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00363.jpg,126
15,47,286,184,53,Cadillac Escalade EXT Crew Cab 2007,00364.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00364.jpg,45
17,82,630,496,53,Cadillac Escalade EXT Crew Cab 2007,00365.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00365.jpg,45
67,55,508,338,32,BMW X5 SUV 2007,00366.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00366.jpg,172
30,118,618,334,177,Rolls-Royce Phantom Sedan 2012,00367.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00367.jpg,40
14,76,292,195,59,Chevrolet Camaro Convertible 2012,00368.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00368.jpg,63
40,52,603,357,128,Honda Accord Coupe 2012,00369.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00369.jpg,126
